,fpr,tpr,trial
972,0.025,0.204,temporal-split
973,0.025,0.205,temporal-split
974,0.025,0.205,temporal-split
975,0.025,0.205,temporal-split
976,0.025,0.205,temporal-split
977,0.025,0.205,temporal-split
978,0.025,0.205,temporal-split
964,0.024,0.204,temporal-split
1013,0.026,0.21,temporal-split
1014,0.026,0.21,temporal-split
1015,0.026,0.211,temporal-split
1050,0.027,0.214,temporal-split
1051,0.027,0.215,temporal-split
1052,0.028,0.215,temporal-split
1053,0.028,0.215,temporal-split
1054,0.028,0.215,temporal-split
1055,0.028,0.215,temporal-split
1056,0.028,0.215,temporal-split
1057,0.028,0.215,temporal-split
1058,0.028,0.215,temporal-split
1059,0.028,0.215,temporal-split
1060,0.028,0.215,temporal-split
1061,0.028,0.216,temporal-split
1062,0.028,0.216,temporal-split
1063,0.028,0.216,temporal-split
1049,0.027,0.214,temporal-split
1064,0.028,0.216,temporal-split
1066,0.028,0.216,temporal-split
1067,0.028,0.216,temporal-split
1068,0.028,0.216,temporal-split
1069,0.028,0.217,temporal-split
1070,0.028,0.217,temporal-split
1071,0.028,0.217,temporal-split
1072,0.028,0.217,temporal-split
1073,0.028,0.217,temporal-split
1074,0.028,0.217,temporal-split
1075,0.028,0.218,temporal-split
1076,0.028,0.218,temporal-split
1077,0.028,0.218,temporal-split
1078,0.028,0.218,temporal-split
1079,0.028,0.218,temporal-split
1065,0.028,0.216,temporal-split
948,0.024,0.202,temporal-split
1048,0.027,0.214,temporal-split
1046,0.027,0.214,temporal-split
1016,0.026,0.211,temporal-split
1017,0.026,0.211,temporal-split
1018,0.026,0.211,temporal-split
1019,0.026,0.211,temporal-split
1020,0.026,0.211,temporal-split
1021,0.026,0.212,temporal-split
1022,0.026,0.212,temporal-split
1023,0.026,0.212,temporal-split
1024,0.026,0.212,temporal-split
1025,0.026,0.212,temporal-split
1026,0.026,0.212,temporal-split
1027,0.026,0.212,temporal-split
1028,0.026,0.212,temporal-split
1029,0.026,0.213,temporal-split
1047,0.027,0.214,temporal-split
1030,0.027,0.213,temporal-split
1032,0.027,0.213,temporal-split
1033,0.027,0.213,temporal-split
1034,0.027,0.213,temporal-split
1035,0.027,0.213,temporal-split
1036,0.027,0.213,temporal-split
1037,0.027,0.213,temporal-split
1038,0.027,0.213,temporal-split
1039,0.027,0.214,temporal-split
1040,0.027,0.214,temporal-split
1041,0.027,0.214,temporal-split
1042,0.027,0.214,temporal-split
1043,0.027,0.214,temporal-split
1044,0.027,0.214,temporal-split
1045,0.027,0.214,temporal-split
1031,0.027,0.213,temporal-split
947,0.024,0.202,temporal-split
946,0.024,0.201,temporal-split
945,0.024,0.201,temporal-split
847,0.021,0.189,temporal-split
848,0.021,0.19,temporal-split
849,0.021,0.19,temporal-split
850,0.021,0.19,temporal-split
851,0.021,0.19,temporal-split
852,0.021,0.19,temporal-split
853,0.021,0.19,temporal-split
854,0.021,0.19,temporal-split
855,0.021,0.19,temporal-split
856,0.021,0.191,temporal-split
857,0.021,0.191,temporal-split
858,0.021,0.191,temporal-split
859,0.021,0.191,temporal-split
860,0.021,0.191,temporal-split
846,0.021,0.189,temporal-split
861,0.021,0.191,temporal-split
863,0.021,0.191,temporal-split
864,0.021,0.192,temporal-split
865,0.021,0.192,temporal-split
866,0.021,0.192,temporal-split
867,0.021,0.192,temporal-split
868,0.021,0.193,temporal-split
869,0.021,0.193,temporal-split
870,0.021,0.193,temporal-split
871,0.022,0.193,temporal-split
872,0.022,0.193,temporal-split
873,0.022,0.193,temporal-split
874,0.022,0.193,temporal-split
875,0.022,0.193,temporal-split
876,0.022,0.193,temporal-split
862,0.021,0.191,temporal-split
877,0.022,0.193,temporal-split
845,0.021,0.189,temporal-split
843,0.021,0.189,temporal-split
813,0.02,0.186,temporal-split
814,0.02,0.186,temporal-split
815,0.02,0.186,temporal-split
816,0.02,0.186,temporal-split
817,0.02,0.186,temporal-split
818,0.02,0.187,temporal-split
819,0.02,0.187,temporal-split
820,0.02,0.187,temporal-split
821,0.02,0.187,temporal-split
822,0.02,0.187,temporal-split
823,0.02,0.187,temporal-split
824,0.02,0.187,temporal-split
825,0.02,0.187,temporal-split
826,0.02,0.187,temporal-split
844,0.021,0.189,temporal-split
827,0.02,0.187,temporal-split
829,0.02,0.188,temporal-split
830,0.02,0.188,temporal-split
831,0.02,0.188,temporal-split
832,0.02,0.188,temporal-split
833,0.02,0.188,temporal-split
834,0.02,0.188,temporal-split
835,0.02,0.188,temporal-split
836,0.02,0.188,temporal-split
837,0.02,0.188,temporal-split
838,0.02,0.189,temporal-split
839,0.02,0.189,temporal-split
840,0.02,0.189,temporal-split
841,0.02,0.189,temporal-split
842,0.02,0.189,temporal-split
828,0.02,0.188,temporal-split
542,0.011,0.15,temporal-split
878,0.022,0.193,temporal-split
880,0.022,0.194,temporal-split
915,0.023,0.197,temporal-split
916,0.023,0.198,temporal-split
917,0.023,0.198,temporal-split
918,0.023,0.198,temporal-split
919,0.023,0.198,temporal-split
920,0.023,0.198,temporal-split
921,0.023,0.198,temporal-split
922,0.023,0.198,temporal-split
923,0.023,0.198,temporal-split
924,0.023,0.199,temporal-split
925,0.024,0.199,temporal-split
926,0.024,0.199,temporal-split
927,0.024,0.199,temporal-split
928,0.024,0.199,temporal-split
914,0.023,0.197,temporal-split
929,0.024,0.199,temporal-split
931,0.024,0.199,temporal-split
932,0.024,0.199,temporal-split
933,0.024,0.199,temporal-split
934,0.024,0.199,temporal-split
935,0.024,0.2,temporal-split
936,0.024,0.2,temporal-split
937,0.024,0.2,temporal-split
938,0.024,0.2,temporal-split
939,0.024,0.201,temporal-split
940,0.024,0.201,temporal-split
941,0.024,0.201,temporal-split
942,0.024,0.201,temporal-split
943,0.024,0.201,temporal-split
944,0.024,0.201,temporal-split
930,0.024,0.199,temporal-split
879,0.022,0.193,temporal-split
913,0.023,0.197,temporal-split
911,0.023,0.197,temporal-split
881,0.022,0.194,temporal-split
882,0.022,0.194,temporal-split
883,0.022,0.194,temporal-split
884,0.022,0.194,temporal-split
885,0.022,0.194,temporal-split
886,0.022,0.194,temporal-split
887,0.022,0.194,temporal-split
888,0.022,0.195,temporal-split
889,0.022,0.195,temporal-split
890,0.022,0.195,temporal-split
891,0.022,0.195,temporal-split
892,0.022,0.195,temporal-split
893,0.022,0.195,temporal-split
894,0.022,0.195,temporal-split
912,0.023,0.197,temporal-split
895,0.022,0.195,temporal-split
897,0.023,0.195,temporal-split
898,0.023,0.195,temporal-split
899,0.023,0.195,temporal-split
900,0.023,0.196,temporal-split
901,0.023,0.196,temporal-split
902,0.023,0.196,temporal-split
903,0.023,0.196,temporal-split
904,0.023,0.196,temporal-split
905,0.023,0.196,temporal-split
906,0.023,0.197,temporal-split
907,0.023,0.197,temporal-split
908,0.023,0.197,temporal-split
909,0.023,0.197,temporal-split
910,0.023,0.197,temporal-split
896,0.022,0.195,temporal-split
541,0.011,0.149,temporal-split
540,0.011,0.149,temporal-split
539,0.011,0.149,temporal-split
171,0.003,0.088,temporal-split
172,0.003,0.089,temporal-split
173,0.003,0.089,temporal-split
174,0.003,0.089,temporal-split
175,0.003,0.089,temporal-split
176,0.003,0.089,temporal-split
177,0.003,0.089,temporal-split
178,0.003,0.089,temporal-split
179,0.003,0.089,temporal-split
180,0.003,0.09,temporal-split
181,0.003,0.09,temporal-split
182,0.003,0.09,temporal-split
183,0.003,0.09,temporal-split
184,0.003,0.091,temporal-split
185,0.003,0.091,temporal-split
186,0.003,0.091,temporal-split
187,0.003,0.091,temporal-split
188,0.003,0.091,temporal-split
189,0.003,0.091,temporal-split
190,0.003,0.092,temporal-split
191,0.003,0.092,temporal-split
192,0.003,0.092,temporal-split
193,0.003,0.092,temporal-split
194,0.003,0.092,temporal-split
195,0.003,0.092,temporal-split
196,0.003,0.093,temporal-split
197,0.003,0.093,temporal-split
198,0.003,0.093,temporal-split
199,0.003,0.093,temporal-split
170,0.003,0.088,temporal-split
169,0.003,0.088,temporal-split
168,0.003,0.088,temporal-split
167,0.003,0.088,temporal-split
137,0.002,0.082,temporal-split
138,0.002,0.082,temporal-split
139,0.002,0.082,temporal-split
140,0.002,0.082,temporal-split
141,0.002,0.082,temporal-split
142,0.002,0.083,temporal-split
143,0.002,0.083,temporal-split
144,0.002,0.083,temporal-split
145,0.002,0.083,temporal-split
146,0.002,0.083,temporal-split
147,0.002,0.083,temporal-split
148,0.002,0.083,temporal-split
149,0.002,0.083,temporal-split
150,0.002,0.084,temporal-split
200,0.003,0.093,temporal-split
151,0.002,0.084,temporal-split
153,0.002,0.085,temporal-split
154,0.002,0.085,temporal-split
155,0.002,0.085,temporal-split
156,0.002,0.086,temporal-split
157,0.002,0.086,temporal-split
158,0.002,0.086,temporal-split
159,0.002,0.086,temporal-split
160,0.002,0.086,temporal-split
161,0.002,0.086,temporal-split
162,0.002,0.087,temporal-split
163,0.002,0.087,temporal-split
164,0.002,0.088,temporal-split
165,0.002,0.088,temporal-split
166,0.002,0.088,temporal-split
152,0.002,0.085,temporal-split
201,0.003,0.093,temporal-split
202,0.003,0.093,temporal-split
203,0.003,0.093,temporal-split
238,0.004,0.101,temporal-split
239,0.004,0.101,temporal-split
240,0.004,0.101,temporal-split
241,0.004,0.101,temporal-split
242,0.004,0.102,temporal-split
243,0.004,0.102,temporal-split
244,0.004,0.103,temporal-split
245,0.004,0.103,temporal-split
246,0.004,0.103,temporal-split
247,0.004,0.103,temporal-split
248,0.004,0.104,temporal-split
249,0.004,0.104,temporal-split
250,0.004,0.105,temporal-split
251,0.004,0.105,temporal-split
237,0.004,0.101,temporal-split
252,0.004,0.105,temporal-split
254,0.004,0.105,temporal-split
255,0.004,0.105,temporal-split
256,0.004,0.105,temporal-split
257,0.004,0.105,temporal-split
258,0.004,0.106,temporal-split
259,0.004,0.106,temporal-split
260,0.004,0.106,temporal-split
261,0.004,0.106,temporal-split
262,0.004,0.107,temporal-split
263,0.004,0.107,temporal-split
264,0.004,0.107,temporal-split
265,0.004,0.107,temporal-split
266,0.004,0.107,temporal-split
267,0.004,0.107,temporal-split
253,0.004,0.105,temporal-split
136,0.002,0.082,temporal-split
236,0.004,0.101,temporal-split
234,0.004,0.1,temporal-split
204,0.003,0.094,temporal-split
205,0.003,0.094,temporal-split
206,0.003,0.094,temporal-split
207,0.003,0.094,temporal-split
208,0.003,0.094,temporal-split
209,0.003,0.094,temporal-split
210,0.003,0.095,temporal-split
211,0.003,0.095,temporal-split
212,0.003,0.095,temporal-split
213,0.003,0.095,temporal-split
214,0.003,0.095,temporal-split
215,0.003,0.095,temporal-split
216,0.003,0.097,temporal-split
217,0.003,0.097,temporal-split
235,0.004,0.1,temporal-split
218,0.003,0.097,temporal-split
220,0.003,0.097,temporal-split
221,0.003,0.097,temporal-split
222,0.003,0.098,temporal-split
223,0.004,0.098,temporal-split
224,0.004,0.099,temporal-split
225,0.004,0.099,temporal-split
226,0.004,0.099,temporal-split
227,0.004,0.099,temporal-split
228,0.004,0.099,temporal-split
229,0.004,0.099,temporal-split
230,0.004,0.1,temporal-split
231,0.004,0.1,temporal-split
232,0.004,0.1,temporal-split
233,0.004,0.1,temporal-split
219,0.003,0.097,temporal-split
135,0.002,0.081,temporal-split
134,0.002,0.081,temporal-split
133,0.002,0.081,temporal-split
35,0.0,0.048,temporal-split
36,0.0,0.048,temporal-split
37,0.0,0.048,temporal-split
38,0.0,0.049,temporal-split
39,0.0,0.049,temporal-split
40,0.0,0.05,temporal-split
41,0.0,0.05,temporal-split
42,0.0,0.053,temporal-split
43,0.0,0.053,temporal-split
44,0.0,0.054,temporal-split
45,0.0,0.054,temporal-split
46,0.0,0.055,temporal-split
47,0.0,0.055,temporal-split
48,0.0,0.056,temporal-split
34,0.0,0.048,temporal-split
49,0.001,0.056,temporal-split
51,0.001,0.057,temporal-split
52,0.001,0.058,temporal-split
53,0.001,0.058,temporal-split
54,0.001,0.058,temporal-split
55,0.001,0.058,temporal-split
56,0.001,0.059,temporal-split
57,0.001,0.059,temporal-split
58,0.001,0.059,temporal-split
59,0.001,0.059,temporal-split
60,0.001,0.062,temporal-split
61,0.001,0.062,temporal-split
62,0.001,0.063,temporal-split
63,0.001,0.063,temporal-split
64,0.001,0.063,temporal-split
50,0.001,0.057,temporal-split
65,0.001,0.063,temporal-split
33,0.0,0.044,temporal-split
31,0.0,0.043,temporal-split
1,0.0,0.0,temporal-split
2,0.0,0.001,temporal-split
3,0.0,0.001,temporal-split
4,0.0,0.008,temporal-split
5,0.0,0.008,temporal-split
6,0.0,0.012,temporal-split
7,0.0,0.012,temporal-split
8,0.0,0.013,temporal-split
9,0.0,0.013,temporal-split
10,0.0,0.022,temporal-split
11,0.0,0.022,temporal-split
12,0.0,0.025,temporal-split
13,0.0,0.025,temporal-split
14,0.0,0.026,temporal-split
32,0.0,0.044,temporal-split
15,0.0,0.026,temporal-split
17,0.0,0.028,temporal-split
18,0.0,0.029,temporal-split
19,0.0,0.029,temporal-split
20,0.0,0.034,temporal-split
21,0.0,0.034,temporal-split
22,0.0,0.035,temporal-split
23,0.0,0.035,temporal-split
24,0.0,0.04,temporal-split
25,0.0,0.04,temporal-split
26,0.0,0.041,temporal-split
27,0.0,0.041,temporal-split
28,0.0,0.042,temporal-split
29,0.0,0.042,temporal-split
30,0.0,0.043,temporal-split
16,0.0,0.028,temporal-split
268,0.004,0.107,temporal-split
66,0.001,0.063,temporal-split
68,0.001,0.064,temporal-split
103,0.001,0.074,temporal-split
104,0.001,0.076,temporal-split
105,0.001,0.076,temporal-split
106,0.001,0.077,temporal-split
107,0.001,0.077,temporal-split
108,0.001,0.077,temporal-split
109,0.001,0.077,temporal-split
110,0.001,0.078,temporal-split
111,0.001,0.078,temporal-split
112,0.001,0.079,temporal-split
113,0.002,0.079,temporal-split
114,0.002,0.079,temporal-split
115,0.002,0.079,temporal-split
116,0.002,0.079,temporal-split
102,0.001,0.074,temporal-split
117,0.002,0.079,temporal-split
119,0.002,0.079,temporal-split
120,0.002,0.079,temporal-split
121,0.002,0.079,temporal-split
122,0.002,0.079,temporal-split
123,0.002,0.079,temporal-split
124,0.002,0.08,temporal-split
125,0.002,0.08,temporal-split
126,0.002,0.08,temporal-split
127,0.002,0.08,temporal-split
128,0.002,0.08,temporal-split
129,0.002,0.08,temporal-split
130,0.002,0.081,temporal-split
131,0.002,0.081,temporal-split
132,0.002,0.081,temporal-split
118,0.002,0.079,temporal-split
67,0.001,0.063,temporal-split
101,0.001,0.074,temporal-split
99,0.001,0.073,temporal-split
69,0.001,0.064,temporal-split
70,0.001,0.065,temporal-split
71,0.001,0.065,temporal-split
72,0.001,0.065,temporal-split
73,0.001,0.065,temporal-split
74,0.001,0.066,temporal-split
75,0.001,0.066,temporal-split
76,0.001,0.066,temporal-split
77,0.001,0.066,temporal-split
78,0.001,0.066,temporal-split
79,0.001,0.066,temporal-split
80,0.001,0.067,temporal-split
81,0.001,0.067,temporal-split
82,0.001,0.067,temporal-split
100,0.001,0.074,temporal-split
83,0.001,0.067,temporal-split
85,0.001,0.067,temporal-split
86,0.001,0.068,temporal-split
87,0.001,0.068,temporal-split
88,0.001,0.068,temporal-split
89,0.001,0.068,temporal-split
90,0.001,0.069,temporal-split
91,0.001,0.069,temporal-split
92,0.001,0.07,temporal-split
93,0.001,0.07,temporal-split
94,0.001,0.072,temporal-split
95,0.001,0.072,temporal-split
96,0.001,0.073,temporal-split
97,0.001,0.073,temporal-split
98,0.001,0.073,temporal-split
84,0.001,0.067,temporal-split
1080,0.028,0.218,temporal-split
269,0.004,0.107,temporal-split
271,0.004,0.108,temporal-split
442,0.008,0.134,temporal-split
443,0.008,0.134,temporal-split
444,0.008,0.134,temporal-split
445,0.009,0.134,temporal-split
446,0.009,0.134,temporal-split
447,0.009,0.134,temporal-split
448,0.009,0.134,temporal-split
449,0.009,0.134,temporal-split
450,0.009,0.135,temporal-split
451,0.009,0.135,temporal-split
452,0.009,0.135,temporal-split
453,0.009,0.135,temporal-split
454,0.009,0.136,temporal-split
455,0.009,0.136,temporal-split
456,0.009,0.136,temporal-split
457,0.009,0.136,temporal-split
458,0.009,0.136,temporal-split
459,0.009,0.136,temporal-split
460,0.009,0.138,temporal-split
461,0.009,0.138,temporal-split
462,0.009,0.138,temporal-split
463,0.009,0.138,temporal-split
464,0.009,0.138,temporal-split
465,0.009,0.138,temporal-split
466,0.009,0.138,temporal-split
467,0.009,0.138,temporal-split
468,0.009,0.139,temporal-split
469,0.009,0.139,temporal-split
470,0.009,0.139,temporal-split
441,0.008,0.133,temporal-split
440,0.008,0.133,temporal-split
439,0.008,0.133,temporal-split
438,0.008,0.133,temporal-split
408,0.007,0.128,temporal-split
409,0.008,0.128,temporal-split
410,0.008,0.128,temporal-split
411,0.008,0.128,temporal-split
412,0.008,0.129,temporal-split
413,0.008,0.129,temporal-split
414,0.008,0.129,temporal-split
415,0.008,0.129,temporal-split
416,0.008,0.129,temporal-split
417,0.008,0.129,temporal-split
418,0.008,0.129,temporal-split
419,0.008,0.129,temporal-split
420,0.008,0.129,temporal-split
421,0.008,0.129,temporal-split
471,0.01,0.139,temporal-split
422,0.008,0.13,temporal-split
424,0.008,0.13,temporal-split
425,0.008,0.13,temporal-split
426,0.008,0.131,temporal-split
427,0.008,0.131,temporal-split
428,0.008,0.131,temporal-split
429,0.008,0.131,temporal-split
430,0.008,0.131,temporal-split
431,0.008,0.131,temporal-split
432,0.008,0.131,temporal-split
433,0.008,0.131,temporal-split
434,0.008,0.132,temporal-split
435,0.008,0.132,temporal-split
436,0.008,0.132,temporal-split
437,0.008,0.132,temporal-split
423,0.008,0.13,temporal-split
472,0.01,0.139,temporal-split
473,0.01,0.139,temporal-split
474,0.01,0.14,temporal-split
509,0.01,0.144,temporal-split
510,0.01,0.145,temporal-split
511,0.01,0.145,temporal-split
512,0.01,0.145,temporal-split
513,0.011,0.145,temporal-split
514,0.011,0.145,temporal-split
515,0.011,0.145,temporal-split
516,0.011,0.146,temporal-split
517,0.011,0.146,temporal-split
518,0.011,0.146,temporal-split
519,0.011,0.146,temporal-split
520,0.011,0.147,temporal-split
521,0.011,0.147,temporal-split
522,0.011,0.147,temporal-split
508,0.01,0.144,temporal-split
523,0.011,0.147,temporal-split
525,0.011,0.147,temporal-split
526,0.011,0.148,temporal-split
527,0.011,0.148,temporal-split
528,0.011,0.148,temporal-split
529,0.011,0.148,temporal-split
530,0.011,0.148,temporal-split
531,0.011,0.148,temporal-split
532,0.011,0.148,temporal-split
533,0.011,0.148,temporal-split
534,0.011,0.149,temporal-split
535,0.011,0.149,temporal-split
536,0.011,0.149,temporal-split
537,0.011,0.149,temporal-split
538,0.011,0.149,temporal-split
524,0.011,0.147,temporal-split
407,0.007,0.128,temporal-split
507,0.01,0.143,temporal-split
505,0.01,0.143,temporal-split
475,0.01,0.14,temporal-split
476,0.01,0.14,temporal-split
477,0.01,0.14,temporal-split
478,0.01,0.14,temporal-split
479,0.01,0.14,temporal-split
480,0.01,0.14,temporal-split
481,0.01,0.14,temporal-split
482,0.01,0.141,temporal-split
483,0.01,0.141,temporal-split
484,0.01,0.141,temporal-split
485,0.01,0.141,temporal-split
486,0.01,0.141,temporal-split
487,0.01,0.141,temporal-split
488,0.01,0.141,temporal-split
506,0.01,0.143,temporal-split
489,0.01,0.141,temporal-split
491,0.01,0.142,temporal-split
492,0.01,0.142,temporal-split
493,0.01,0.142,temporal-split
494,0.01,0.142,temporal-split
495,0.01,0.142,temporal-split
